,dates,rating,review,title
89,2016/11/07,3,"회사근처에 경복궁 있어서 야간에 행사 있을 때 가면 좋아요. 지난번에 야간에 열었을 때 갔는데 또다른 매력이 있어서 재미있었어요. 표가 매진이 빨리 되는 편인데 운좋게 구매해서 가서 신기한 경험을 했고, 또 불빛이 없는 곳은 낮과는 다르게 무섭더라구요. ",야간 행사 굿
90,2017/07/20,5,서울 종로구에 위치한 경복궁은 광화문역과 경복궁역 둘 다 도보로 접근하기 쉬운 곳입니다. 고즈넉한 궁의 멋을 즐기세요. 경회루의 경우는 인터넷으로 미리 예약한분에 한해서 직접 올라가 볼 수 있더라구요. 그리고 매달 마지막주 수요일은 문화의날로 궁 무료이니 참고하세요.,경복궁
91,2017/07/14,4,"유명하기도 유명하고, 찾아보면 관련 자료도 많이 있습니다. 그만큼 한국에 방문하거나 서울에 방문하게되면 꼭 가보아야 할 곳입니다. 한복을 대여해줘서 체험학습도 가능하고, 1년에 몇번 정도 이벤트로 하는 야간개장에 가보면 경복궁의 새로운 모습을 감상하실 수 있을 것입니다.",고즈넉한 한국여행을 즐기시려면 필수 방문해야 할 곳
92,2016/11/03,4,어려서부터 자주 날씨 좋으면 가는 곳인데 경복궁 야간개장도 그렇고 커플들도 그렇고 한복입고 많이들 사진찍으러 오시더라구요 부모님과 의 추억 그리고 혹은 친구들이나 연인과의 추억으로 너무 좋아요10월에만 벌써 3번이나 다녀왔는데 저는 우리나라 고궁의 멋짐이 대단하다고 느끼거든요외국인들도 많이 오기 때문에 그리고 역사 배우러 한번은 다녀와야 하는 곳이라 생각합니다.,한복과 함께 고궁 탐방하기 어떠세요?
93,2016/11/03,5,아이들 데리고역사 이야기하기도. 좋고. 한적하게. 걷고나면 절로. 힐링이 되는. 기분입니다양간개장 때는. 더욱. 운치있고 좋습니다,조용히 산책하며 힐링하기좋아요
94,2016/10/31,5,"경복궁의 하이라이트는 야간개장이 아닐까 싶습니다. 정말 예쁜 야경을 볼 수 있고, 근처에서 한복을 대여해서 입장하면 무료라고 들었던거 같아요. 예쁜 사진도 남기고 산책하기도 참 좋은 궁입니다.",야간개장할때는 꼭 방문하길!
95,2016/10/28,4,"관광객이 많은 관계로 자세히 둘려보지는 못했지만, 저녁시간에 많은 사람들이 한복을 입고 입장하는 것을 처음 보는 것이라 신기하기도 했습니다.",체험
96,2016/10/27,5,한복 관람객과 인터넷예매 관람객의 입장줄이 따로 있는데 처음에 헷갈렸습니다.한복을 입으면 무료 입장이라서 그런지 관람객 절반이상이 한복을 입고 있어서 신기했습니다.경회루에 공연을 위해 천막이 쳐져 있는 것은 조금 아쉬웠습니다. 경회루 자체의 야경이 가리는 기분이었습니다.,야경 관람
97,2016/10/27,5,봄에서 여름으로 넘어가는 그 때 경복궁 야간관람을 다녀왔습니다. 저녁 맑은 하늘에 이쁜 궁궐 사진 기억에 간직하기에 너무 좋은 곳입니다.,경복궁 야간특별관람
98,2016/10/23,5,참으로 오랜만에 경복궁을 돌아보며 또 설명을 해주시는 분도 계셔서 좋은 우리나라 경복궁에 대한 자긍심도 생기고그냥 구경만 하다 설명도 해주셔서 감사하게 궁을 구경할수 있어서 좋았다,대표하는 경복궁
99,2016/10/21,5,야간개장할때 갔었는데 정말 많이 이쁩니다 그렇지만 많은 부분이 오픈되어 있지 않아 아쉬운점이 있었습니다 낮에 가니 또다른 매력이 있더라구요 정말 꼭 가보세요,경복궁
100,2017/07/20,5,사이즈가 남다른 궁입니다. 서울을 갈때마다 놀랍습니다. 관람시간을 놓치고 두번째에 들어가봤습니다. 제가 기대한것 만큼 웅장하고 넓은곳이였기에 놀랍고 옛 고궁의 아름다움에 사로잡혀 한참을 구경하고 사진을 찍었습니다. 한복을 입고 입장하면 무료가 가능해서 그런지 한복을 입고 입장하는 분들도 많으셨어요.일반 입장은 3000원을 받고 있습니다. 주차장도 궁옆에 있고 주차요원도 배치되어 복잡한 서울길~안전하게 파킹도 할수있고 정말 만족스러운 곳입니다. ,경복궁
101,2017/07/14,5,비오는 날에가서 우산때문에 불편했지만 좀 덜 번잡했고 비가 와서 나름 분위기도 있어 좋았어요마냥 사진찍으며 고궁 관람만하면 지루할 수 있는데 몇신지 모르겠지만 경회루를 배경으로 미디어쇼가 음악과 함께 진행되서 색다른 분위기도 느낄수 있어요한복입으면 무료입장이고 유행이라 그런지 한복 입은 사람들이 꽤 많아서 분위기도 더 좋더라고요,야간개장 다녀왔어요 
102,2016/10/19,4,넓지만 천천히 느긋하게 구경하기 좋아요~나름 볼거리도 있고 사진 찍는거 좋아하시는 분들께도 좋을 것 같습니다.,한번가보기에 좋습니다.
103,2016/10/19,5,"야간개장중인 경복궁~ 전보다 자주 야간 개장을 해서 저녁에 고궁도 가보고 좋다! 화요일에 휴무이니 피해서 가아함. 시청광장이나 광화문에서 가깝기 때문에 걸어갈 수 있고 교통편이 편리하다.한복을 입고 가면 입장이 무료이고 주변에 한복 대여 가능한 곳들이 많으니 체험해 보시길~^^보기보다 안에 들어가면 굉장히 넓고, 연못 위에 있는 경회루를 배경으로 사진 찍으면 아주 예쁘게 나온다! 낮에가도 좋고 밤에 가도 좋은 경복궁!옆에 고궁박물관이나 민속박물관도 같이 둘러보시길 추천드린다. ","고궁중의 메인, 경복궁"
104,2016/10/18,5,야간 개장 때 가면 너무 예쁘지만 평소에 낮에 가도 좋은 곳.데이트로도 좋고 역사에 대해 잘 안다면 외국인 친구와 함께 가서 설명해 주는 것도 좋을 듯하다. 옆에 있는 박물관도 가면 좋을 듯.,옛 궁을 보려면 경복궁으로~
105,2016/10/18,5,야간개장에 다녀왔는데요.너무나 아름답습니다.궁궐을 밝혀주는 조명들도 좋았구요.레이저쇼를 했는데 멋졌습니다.꼭 가보세요!,너무 아름다워요
106,2016/10/17,5,특별히 이유가 있어서 찾은 경복궁은 아녔습니다. 여자친구(지금의 와이프)와 데이트 장소 찾던 중에 즉흥적으로 갔던 곳... 기대했던 거에 비해 훨씬 재밌고 볼거리가 많아서 나중에 다시 한번 방문하자고 했던 기억이 납니다.,경복궁 방문
107,2016/10/14,5,조선시대 정궁 경복궁에 가면 볼 거리가 많습니다.경회루를 비롯하여 바로 붙어 있는 민속박물관에 가셔도 됩니다.추석에는 다양한 행사가 있어 아이들과 같이 가면 더 좋습니다. ,경복궁
108,2016/10/13,5,평일 낮에 방문했는데도 사람들이 많았습니다.특히 외국인 관광객들이 한복 체험을 많이 하던데 좋아보이더라구요 ㅎㅎ경회루는 미리 예약을 하고 가시면 올라갈 수도 있는데 몰라서 못했어요.다음엔 꼭 하고 싶네요.,경복궁은 꼭 가봐야할곳
109,2016/10/10,4,"공연도 볼 수 있고, 경치가 매우 좋습니다. 야간개장 표를 구하기가 좀 어려워요. 공연스케줄을 미리 확인해 가면 좋습니다.",밤의 야경이 좋아요
110,2017/07/20,5,조선시대에 살았다면 이런느낌일까 싶을 정도로 너무도 아름다운 궁의 모습과 나무가 조화로와서 푹 빠져 넋을 놓고 보게 됩니다. 특히 야간 개장때 가면 조명과 궁의 조화가 정말 예쁩니다.특히 한복을 입고 방문한다면 더욱 시간여행을 떠난것 같은 느낌을 받을겁니다. 구경하는 재미도 있지요. ,아름다운 조화로움의 끝
111,2017/07/14,5,"경복궁 생각보다 크고 잔디도 많고 길도 좋아서 산책하기에도 너무 좋구요, 한복 입고 오신 분들이 점점 많아지는 것 같더라구요. 보기에도 참 좋습니다 :)",거닐기만 해도 좋은 곳!
112,2016/09/27,4,봄가을에 관광가기 좋은 장소.야간개장으로 인해 좀 북적거리는 느낌은 있으나경복국 내 민속박물관도 견학하기 좋고아이들과 가족여행코스로 딱 좋음!!,가을에 가기 좋은곳
113,2016/09/26,4,추석 행사를 해서 그런지 사람이 더 많았다.근처에서 한복대여를 해서 경복궁을 구경했으며고풍스럽고 멋진 곳이기도 하다.,경복궁
114,2016/09/25,4,"입장객 수를 제한할 필요가 있어요.너무 멋진 궁을 야간에 조명과 함게 보니 더 아름답고 좋은데 사람이 많아서 사진 찍기도 힘들고, 너무 복잡해요.",야간 개장은 좋으나 너무 많은 사람들..
115,2016/09/16,5,행차 시간을 맞추면 더 좋고 주변 박물관을 포함하여 서울나들이 최적의 코스로 하루에 아이들과 다 돌기는 힘들듯,가도가도 좋은곳
116,2016/09/13,5,낮과는 다른 야간개장이 주는 또다른 매력에 때마침 내린 비는 옛 고궁의 정취를 배가시시는 효과를 줍니다. 조명에 투영된 궁궐의 모습이 낮에 자연 조명에 보이는 모습과는 또다른 느낌이 색다릅니다. 야간이 아니라도 비오는 어느날 낮에 방문해보는것도 추천합니다.,비가 와도 멋진 장소
117,2016/09/12,5,부산사람이 경복궁 한번 가보겠다고....표 구매하느라 광클릭에 겨우 구하고 무더운 여름밤 아름다운 경복궁 야간개장에 갔습니다...아쉬운점은 간단한 브로셔 같은게 있으면 좀더 도움이되지않을까 싶었어요...,8월19일 여름야간개장 마지막날
118,2016/09/08,4,경복궁은 내부가 넓습니다. 다른 나라에 비하면 궁치고는 화려한 공간은 아니지만 한국만의 멋이 있다고 생각됩니다. 야간 개장하는 시기도 있습니다.,경복궁
119,2016/09/06,5,딱딱하지만도 않아서 외국인 친구와 함께 사진찍기 좋아요 막상 한국인인 저도 자주 안가봐서 곳곳이 재밌었습니다 한복 입으면 무료입장이라 한복 입은 외국인도 많았습니다,외국인 친구와 함께라면 필수코스
120,2017/07/20,5,우리나라 사람 뿐 아니라 외국 친구들이 놀러오면 꼭 데리고 가야 할 명소입니다. 역사 설명도 시간맞춰서 함께 하면 더더욱 좋고 미적으로도 아름답고 야간개장 하는 시기에 맞춰서 서울에서 1박 하면서 역사 여행하기에도 너무 좋을 것 같아요,꼭 가봐야 할 이곳
121,2017/07/14,3,"학창시절부터 시작해서 20대까지는 종종 갔던 경복궁.. 거의 10년만에 다시 가본 것 같습니다. 워낙 관광객이 많아서 고즈넉한 궁궐을 즐길수는 없었지만, 그래도 오랜만에 가보니 좋았습니다. 다만 공사하는 곳이 중간중간 많아서 정신이 좀 없더라고요.. 다 정돈된 후에 다시 가봐야될것 같습니다.",오랜만에 가본 경복궁
122,2016/08/25,4,야간에 보는 경복궁의 아름다움은 낮에 보는 것과는 또 다른 느낌이다. 매번 야간개장을 하는 것은 아니지만 기회가 된다면 야간에 가볼 것을 강력추천 ,야간개장 시기에 가보는 것도 좋다
123,2016/08/23,5,"미적 측면이나 역사적 측면에서 대한민국 최고의 건물 중 하나입니다.인왕산과 북한산을 병풍처럼 두르고 있어 매우 아름다운 궁전으로,근처에 유네스코 유산인 창덕궁 비원도 있으니 함께 둘러보면 좋을 듯합니다.",대한민국 최고의 유적지
124,2016/08/22,5,야간 경복궁이 개장해서 무더위를 잠시나마 피할수있는 좋은 기회인것같습니다.계속 개장유지했으면 좋겠어요.,경복궁
125,2016/08/18,5,한국을 외국인에게 알리기 위한 대표명소로 손색이 없어요. 다만 중국인만 빼구요 ㅋㅋ 이게 뭐냐면서 좀 비웃는듯한 느낌. 다만 서양쪽 사람들은 굉장히 좋아해요,역시 서울대표명소 하면 경복궁
126,2016/08/17,5,"경복궁은 특별한 약속 없이도, 서촌이나 삼청동, 광화문 등 인근에 약속이 있을 때 들르면 행복한 곳이에요. 계절감을 가득 느낄 수 있는 고궁 내부를 산책하면서 서울 생활의 큰 위로와 행복을 느낍니다.",서울에서 느끼는 고궁의 특별한 분위기
127,2016/08/17,4,"서울의 중심인, 광화문 세종로에 위치해 있어, 대도시의 중심가에서 옛궁궐을 만나는 시간여행을 떠날 수 있습니다. 경복궁은 그리 큰 규모는 아니지만, 인근에 다양한 박물관이 위치해 있고, 인사동에도 인접해 있어, 외국인은 물론 다양한 관광객들로 가득한 곳입니다. 더욱이 최근에는 고운 한복을 입고 관람하는 문화가 젊은세대에서 유행을 타면서 더욱, 멋스러운 모습을 자아내고 있습니다. 외국인은 물론, 우리나라 사람에게도 좋은 관광지입니다. ",대도시에서 조선시대를 만나다
128,2016/08/17,5,외국에서 친구들이 오면 한번씩은 가게 되는곳 한국의 멋스러움과 고풍스러움을 볼 수 있는 곳,조용히 거닐고 싶은곳
129,2016/08/16,5,"기본적으로 궁궐을 보존하고 있습니다. 풍경 자체도 훌륭하고, 주변을 돌아다니는 재미 역시 상당히 많은 편입니다.",한국의 최대 궁궐
130,2017/07/20,5,경복궁은 한국의 전통적인 왕조가 살아숨쉬는 곳이다 경회루 를 비록한 역사적인 산물들이 문화민족의 긍지를 보여주는 곳이기도하다 봄과 가을에는 야간개장을 통해 전통가목의 재 조명을 통해 아름다움과 문화민족의 긍지를 갖게하는 곳이기도 하다. 사계절의 특색이 뚜렸한 조선왕조의 건축양식과 왕가 및 최고 권력층의 생활상을 보여주기도 하는 소중한 장소이기도 하다. 비록 왕족의 전통과 맥이 끊어지기는 했어도 정신적 지주로서의 공감대를 갖기에 충분한 역사적 산실로 누구 나 한번이상의 관람을 추천하는 바입니다.,한국의 역사가 보이는곳
131,2017/07/14,5,저는 경복궁 야경 행사를 할 때 갔었는데 해외에서 오시는 분들은 무조건 필수 관람 코스라고 생각합니다.참고로 경복궁에서 가장 가까운 5성급 호텔은 포시즌스 서울입니다.,경복궁 야경 구경
